time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,surface_pressure,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,hour,day_of_week,month,is_weekend,season,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter,traffic_proxy,dispersion_factor,pm25_rolling_24h,policy_restricted,effective_traffic_proxy,traffic_impact_index
2024-01-01 00:00:00,-5.1,59,-11.9,0.0,9.7,207,14.8,1027.3,120.69,75.08,2891.0,61.0,201.4,0.0,0,0,1,0,Winter,0,0,0,0,1,0.1,0.09345794392523366,75.08,0,0.1,0.009345794392523366
2024-01-01 01:00:00,-5.3,66,-10.8,0.0,10.8,206,16.6,1026.9,100.17,62.2,2438.0,58.9,161.3,0.0,1,0,1,0,Winter,0,0,0,0,1,0.1,0.0847457627118644,68.64,0,0.1,0.00847457627118644
2024-01-01 02:00:00,-5.6,70,-10.2,0.0,10.5,202,16.6,1026.4,84.465,52.36000000000001,2068.0,56.8,129.4,0.0,2,0,1,0,Winter,0,0,0,0,1,0.1,0.08695652173913043,63.21333333333334,0,0.1,0.008695652173913044
2024-01-01 03:00:00,-5.8,72,-10.1,0.0,10.0,201,16.2,1025.9,73.75500000000001,45.72,1813.0,54.6,109.9,0.0,3,0,1,0,Winter,0,0,0,0,1,0.1,0.09090909090909091,58.84,0,0.1,0.009090909090909092
2024-01-01 04:00:00,-6.0,73,-10.1,0.0,8.4,200,15.1,1025.0,66.825,41.44,1641.0,52.4,98.6,0.0,4,0,1,0,Winter,0,0,0,0,1,0.1,0.10638297872340426,55.36,0,0.1,0.010638297872340427
2024-01-01 05:00:00,-6.3,75,-10.0,0.0,5.5,203,12.6,1024.5,63.269999999999996,39.2,1635.0,50.5,99.9,0.0,5,0,1,0,Winter,0,0,0,0,1,0.1,0.15384615384615385,52.666666666666664,0,0.1,0.015384615384615385
2024-01-01 06:00:00,-6.5,76,-10.0,0.0,6.8,212,9.4,1024.3,65.16000000000001,40.400000000000006,1955.0,48.9,125.1,0.0,6,0,1,0,Winter,0,0,0,0,1,0.1,0.12820512820512822,50.91428571428572,0,0.1,0.012820512820512824
2024-01-01 07:00:00,-6.6,77,-9.9,0.0,5.5,203,7.6,1024.0,85.72500000000001,53.28,2442.0,47.7,162.9,0.0,7,0,1,0,Winter,0,0,0,0,1,0.1,0.15384615384615385,51.21,0,0.1,0.015384615384615385
2024-01-01 08:00:00,-6.4,76,-9.9,0.0,4.6,219,6.8,1023.9,133.29,82.72000000000001,3067.0,46.5,222.2,0.0,8,0,1,0,Winter,0,0,0,0,1,1.0,0.17857142857142858,54.711111111111116,0,1.0,0.17857142857142858
2024-01-01 09:00:00,-6.7,78,-9.9,0.0,4.8,257,9.7,1024.1,137.88,85.68,2693.0,46.5,196.2,2.0,9,0,1,0,Winter,0,0,0,0,1,1.0,0.1724137931034483,57.80800000000001,0,1.0,0.1724137931034483
2024-01-01 10:00:00,-5.0,69,-9.8,0.0,3.6,264,11.9,1024.0,86.13000000000001,53.28,2172.0,46.5,160.1,5.0,10,0,1,0,Winter,0,0,0,0,1,1.0,0.2173913043478261,57.39636363636364,0,1.0,0.2173913043478261
2024-01-01 11:00:00,-3.3,62,-9.6,0.0,2.6,254,12.2,1023.5,72.495,44.800000000000004,1751.0,47.1,130.9,8.0,11,0,1,0,Winter,0,0,0,0,1,0.5,0.2777777777777778,56.34666666666667,0,0.5,0.1388888888888889
2024-01-01 12:00:00,-1.8,55,-9.6,0.0,3.9,202,13.7,1021.8,64.53,39.88,1505.0,48.6,114.6,10.0,12,0,1,0,Winter,0,0,0,0,1,0.5,0.2040816326530612,55.080000000000005,0,0.5,0.1020408163265306
2024-01-01 13:00:00,-0.2,49,-9.6,0.0,8.3,198,18.4,1020.3,59.08500000000001,36.4,1357.0,50.6,105.2,12.0,13,0,1,0,Winter,0,0,0,0,1,0.5,0.1075268817204301,53.74571428571429,0,0.5,0.05376344086021505
2024-01-01 14:00:00,0.5,47,-9.4,0.0,11.6,202,21.2,1019.4,55.125,34.080000000000005,1326.0,52.6,102.2,12.0,14,0,1,0,Winter,0,0,0,0,1,0.5,0.07936507936507936,52.43466666666667,0,0.5,0.03968253968253968
2024-01-01 15:00:00,0.8,48,-9.1,0.0,13.3,199,22.7,1018.5,53.01,32.800000000000004,1392.0,54.7,102.3,9.0,15,0,1,0,Winter,0,0,0,0,1,0.5,0.06993006993006992,51.2075,0,0.5,0.03496503496503496
2024-01-01 16:00:00,-0.1,53,-8.6,0.0,10.5,202,22.7,1018.5,58.275,36.04,1574.0,56.6,108.8,4.0,16,0,1,0,Winter,0,0,0,0,1,0.5,0.08695652173913043,50.315294117647056,0,0.5,0.043478260869565216
2024-01-01 17:00:00,-1.9,63,-8.1,0.0,9.0,209,16.2,1018.4,82.98,51.400000000000006,1944.0,57.3,131.1,0.0,17,0,1,0,Winter,0,0,0,0,1,1.0,0.1,50.375555555555565,0,1.0,0.1
2024-01-01 18:00:00,-2.6,68,-7.7,0.0,8.5,208,14.0,1018.5,119.88,74.52000000000001,2628.0,55.7,180.8,0.0,18,0,1,0,Winter,0,0,0,0,1,1.0,0.10526315789473684,51.64631578947369,0,1.0,0.10526315789473684
2024-01-01 19:00:00,-4.5,80,-7.5,0.0,9.1,214,13.0,1018.8,157.995,98.36000000000001,3501.0,52.7,246.4,0.0,19,0,1,0,Winter,0,0,0,0,1,1.0,0.09900990099009901,53.982000000000006,0,1.0,0.09900990099009901
2024-01-01 20:00:00,-5.0,80,-7.9,0.0,8.6,237,12.2,1019.0,129.51000000000002,80.48,3071.0,52.6,212.1,0.0,20,0,1,0,Winter,0,0,0,0,1,1.0,0.10416666666666667,55.24380952380953,0,1.0,0.10416666666666667
2024-01-01 21:00:00,-5.8,86,-7.8,0.0,6.3,257,8.6,1019.5,140.805,87.56,3333.0,52.3,233.3,0.0,21,0,1,0,Winter,0,0,0,0,1,0.5,0.136986301369863,56.71272727272728,0,0.5,0.0684931506849315
2024-01-01 22:00:00,-6.1,85,-8.1,0.0,5.1,278,7.6,1019.4,151.69500000000002,94.24000000000001,3689.0,51.8,261.6,0.0,22,0,1,0,Winter,0,0,0,0,1,0.5,0.1639344262295082,58.34434782608696,0,0.5,0.0819672131147541
2024-01-01 23:00:00,-6.3,84,-8.6,0.0,4.3,312,6.1,1019.3,166.815,103.56,3904.0,51.2,276.4,0.0,23,0,1,0,Winter,0,0,0,0,1,0.1,0.18867924528301888,60.22833333333333,0,0.1,0.01886792452830189
2024-01-02 00:00:00,-6.7,85,-8.7,0.0,4.2,340,6.8,1018.9,167.625,103.92000000000002,3872.0,50.3,265.8,0.0,0,1,1,0,Winter,0,0,0,0,1,0.1,0.1923076923076923,61.43000000000001,0,0.1,0.019230769230769232
2024-01-02 01:00:00,-7.0,88,-8.7,0.0,5.6,345,9.0,1018.9,161.37,100.2,3700.0,49.2,241.6,0.0,1,1,1,0,Winter,0,0,0,0,1,0.1,0.15151515151515152,63.01333333333334,0,0.1,0.015151515151515152
2024-01-02 02:00:00,-7.3,89,-8.9,0.0,4.2,340,8.6,1018.5,153.81,95.36000000000001,3481.0,48.1,219.2,0.0,2,1,1,0,Winter,0,0,0,0,1,0.1,0.1923076923076923,64.80499999999999,0,0.1,0.019230769230769232
2024-01-02 03:00:00,-7.5,89,-8.9,0.0,3.6,323,6.8,1018.3,144.585,89.76,3185.0,47.0,202.0,0.0,3,1,1,0,Winter,0,0,0,0,1,0.1,0.2173913043478261,66.64,0,0.1,0.02173913043478261
2024-01-02 04:00:00,-7.6,89,-9.1,0.0,3.4,328,5.8,1018.1,134.1,83.44,2842.0,45.9,186.5,0.0,4,1,1,0,Winter,0,0,0,0,1,0.1,0.22727272727272727,68.39,0,0.1,0.022727272727272728
2024-01-02 05:00:00,-7.7,90,-9.1,0.0,2.5,315,5.0,1017.7,125.72999999999999,78.04,2636.0,44.7,177.1,0.0,5,1,1,0,Winter,0,0,0,0,1,0.1,0.2857142857142857,70.00833333333334,0,0.1,0.02857142857142857
2024-01-02 06:00:00,-7.8,89,-9.2,0.0,2.6,286,4.3,1017.7,119.025,73.76,2732.0,43.2,180.7,0.0,6,1,1,0,Winter,0,0,0,0,1,0.1,0.2777777777777778,71.39833333333333,0,0.1,0.02777777777777778
2024-01-02 07:00:00,-7.8,87,-9.6,0.0,3.7,259,5.4,1018.0,130.77,81.04,2966.0,41.7,190.4,1.0,7,1,1,0,Winter,0,0,0,0,1,0.1,0.2127659574468085,72.555,0,0.1,0.021276595744680854
2024-01-02 08:00:00,-7.8,88,-9.6,0.0,3.4,302,5.8,1018.4,123.21000000000001,76.36,2561.0,41.0,163.3,2.0,8,1,1,0,Winter,0,0,0,0,1,1.0,0.22727272727272727,72.29,0,1.0,0.22727272727272727
2024-01-02 09:00:00,-7.2,88,-8.8,0.0,2.9,270,8.6,1018.7,119.025,73.76,2287.0,40.0,143.5,4.0,9,1,1,0,Winter,0,0,0,0,1,1.0,0.25641025641025644,71.79333333333334,0,1.0,0.25641025641025644
2024-01-02 10:00:00,-4.4,73,-8.5,0.0,3.4,288,10.8,1018.9,106.245,65.56,1904.0,38.8,116.1,7.0,10,1,1,0,Winter,0,0,0,0,1,1.0,0.22727272727272727,72.30499999999999,0,1.0,0.22727272727272727
2024-01-02 11:00:00,-1.6,60,-8.4,0.0,1.4,270,11.2,1018.4,76.905,47.2,1578.0,38.4,95.2,9.0,11,1,1,0,Winter,0,0,0,0,1,0.5,0.4166666666666667,72.405,0,0.5,0.20833333333333334
2024-01-02 12:00:00,0.3,52,-8.4,0.0,1.5,256,10.1,1017.5,59.94,36.52,1329.0,39.3,85.6,10.0,12,1,1,0,Winter,0,0,0,0,1,0.5,0.4,72.265,0,0.5,0.2
2024-01-02 13:00:00,2.0,46,-8.6,0.0,4.5,256,11.9,1016.7,56.565000000000005,34.28,1138.0,41.1,82.5,11.0,13,1,1,0,Winter,0,0,0,0,1,0.5,0.18181818181818182,72.17666666666666,0,0.5,0.09090909090909091
2024-01-02 14:00:00,2.6,44,-8.6,0.0,7.4,219,13.7,1015.9,57.644999999999996,34.92,1115.0,43.7,85.9,11.0,14,1,1,0,Winter,0,0,0,0,1,0.5,0.11904761904761904,72.21166666666667,0,0.5,0.05952380952380952
2024-01-02 15:00:00,2.9,44,-8.2,0.0,10.1,215,16.6,1015.8,59.714999999999996,36.32,1399.0,47.6,100.5,8.0,15,1,1,0,Winter,0,0,0,0,1,0.5,0.0900900900900901,72.35833333333333,0,0.5,0.04504504504504505
2024-01-02 16:00:00,1.0,51,-8.0,0.0,11.5,224,17.6,1016.0,76.05,46.64,1851.0,52.2,121.7,4.0,16,1,1,0,Winter,0,0,0,0,1,0.5,0.08,72.8,0,0.5,0.04
2024-01-02 17:00:00,-1.5,61,-8.0,0.0,8.6,237,17.6,1016.3,95.53500000000001,58.84,2167.0,56.1,135.5,1.0,17,1,1,0,Winter,0,0,0,0,1,1.0,0.10416666666666667,73.11,0,1.0,0.10416666666666667
2024-01-02 18:00:00,-2.5,67,-7.9,0.0,8.1,249,13.3,1016.6,99.53999999999999,61.48,2230.0,58.7,136.0,0.0,18,1,1,0,Winter,0,0,0,0,1,1.0,0.10989010989010989,72.56666666666668,0,1.0,0.10989010989010989
2024-01-02 19:00:00,-2.7,57,-10.1,0.0,8.8,279,12.6,1016.7,92.43,57.2,2157.0,60.6,129.1,0.0,19,1,1,0,Winter,0,0,0,0,1,1.0,0.1020408163265306,70.85166666666667,0,1.0,0.1020408163265306
2024-01-02 20:00:00,-2.0,44,-12.7,0.0,10.4,304,14.4,1017.5,85.5,52.879999999999995,2085.0,63.2,122.5,0.0,20,1,1,0,Winter,0,0,0,0,1,1.0,0.08771929824561403,69.70166666666667,0,1.0,0.08771929824561403
2024-01-02 21:00:00,-2.0,43,-13.1,0.0,10.5,301,14.8,1018.4,73.125,45.160000000000004,1759.0,61.2,105.7,2.0,21,1,1,0,Winter,0,0,0,0,1,0.5,0.08695652173913043,67.935,0,0.5,0.043478260869565216
2024-01-02 22:00:00,-1.2,39,-13.4,0.0,12.4,300,18.0,1018.5,55.53,34.36000000000001,1302.0,58.1,82.1,5.0,22,1,1,0,Winter,0,0,0,0,1,0.5,0.07462686567164178,65.44000000000001,0,0.5,0.03731343283582089
2024-01-02 23:00:00,-0.9,37,-13.6,0.0,12.6,307,19.4,1019.0,37.30500000000001,22.96,917.0,53.7,60.9,9.0,23,1,1,0,Winter,0,0,0,0,1,0.1,0.07352941176470588,62.08166666666668,0,0.1,0.007352941176470589
2024-01-03 00:00:00,-2.2,40,-13.9,0.0,10.5,319,19.1,1019.0,23.220000000000002,14.200000000000001,665.0,46.1,43.8,15.0,0,2,1,0,Winter,0,0,0,0,1,0.1,0.08695652173913043,58.343333333333334,0,0.1,0.008695652173913044
2024-01-03 01:00:00,-4.3,47,-14.1,0.0,13.5,344,15.5,1018.9,16.83,10.240000000000002,485.0,37.2,29.2,23.0,1,2,1,0,Winter,0,0,0,0,1,0.1,0.06896551724137931,54.595,0,0.1,0.006896551724137931
2024-01-03 02:00:00,-5.5,51,-14.0,0.0,12.8,16,15.8,1019.1,14.985,9.120000000000001,388.0,31.9,21.7,26.0,2,2,1,0,Winter,0,0,0,0,1,0.1,0.07246376811594203,51.00166666666667,0,0.1,0.007246376811594204
2024-01-03 03:00:00,-5.9,54,-13.7,0.0,8.9,47,14.8,1019.2,15.975,9.72,350.0,33.4,21.0,22.0,3,2,1,0,Winter,0,0,0,0,1,0.1,0.10101010101010101,47.66666666666668,0,0.1,0.010101010101010102
2024-01-03 04:00:00,-7.2,59,-13.9,0.0,10.3,36,13.0,1019.1,19.98,12.200000000000001,396.0,38.6,27.5,14.0,4,2,1,0,Winter,0,0,0,0,1,0.1,0.08849557522123894,44.698333333333345,0,0.1,0.008849557522123894
2024-01-03 05:00:00,-7.2,57,-14.2,0.0,10.0,21,13.0,1019.1,27.134999999999998,16.680000000000003,617.0,42.9,47.1,8.0,5,2,1,0,Winter,0,0,0,0,1,0.1,0.09090909090909091,42.14166666666667,0,0.1,0.009090909090909092
2024-01-03 06:00:00,-7.2,57,-14.4,0.0,11.1,13,13.3,1018.9,37.71,23.28,1222.0,44.9,95.9,4.0,6,2,1,0,Winter,0,0,0,0,1,0.1,0.08264462809917356,40.038333333333334,0,0.1,0.008264462809917356
2024-01-03 07:00:00,-8.1,60,-14.6,0.0,12.8,40,14.8,1019.2,68.94,42.760000000000005,2002.0,45.9,157.7,2.0,7,2,1,0,Winter,0,0,0,0,1,0.1,0.07246376811594203,38.443333333333335,0,0.1,0.007246376811594204
2024-01-03 08:00:00,-7.2,56,-14.4,0.0,8.3,72,14.4,1019.5,98.055,60.720000000000006,2047.0,50.1,162.4,1.0,8,2,1,0,Winter,0,0,0,0,1,1.0,0.1075268817204301,37.79166666666667,0,1.0,0.1075268817204301
2024-01-03 09:00:00,-4.8,51,-13.2,0.0,11.4,55,18.0,1020.2,137.88,85.32000000000001,1690.0,45.7,132.7,7.0,9,2,1,0,Winter,0,0,0,0,1,1.0,0.08064516129032258,38.27333333333333,0,1.0,0.08064516129032258
2024-01-03 10:00:00,-2.5,43,-13.5,0.0,3.7,119,16.9,1020.6,66.015,40.68000000000001,1196.0,39.7,91.6,16.0,10,2,1,0,Winter,0,0,0,0,1,1.0,0.2127659574468085,37.23666666666667,0,1.0,0.2127659574468085
2024-01-03 11:00:00,-0.2,35,-13.8,0.0,4.3,66,13.3,1020.3,36.36,22.200000000000003,816.0,35.4,60.7,23.0,11,2,1,0,Winter,0,0,0,0,1,0.5,0.18867924528301888,36.195,0,0.5,0.09433962264150944
2024-01-03 12:00:00,1.5,30,-14.2,0.0,0.7,180,13.3,1019.1,27.45,16.680000000000003,639.0,33.6,48.5,27.0,12,2,1,0,Winter,0,0,0,0,1,0.5,0.5882352941176471,35.36833333333333,0,0.5,0.29411764705882354
2024-01-03 13:00:00,2.7,28,-14.0,0.0,10.1,207,19.8,1018.1,25.290000000000003,15.32,576.0,33.6,46.4,30.0,13,2,1,0,Winter,0,0,0,0,1,0.5,0.0900900900900901,34.57833333333333,0,0.5,0.04504504504504505
2024-01-03 14:00:00,2.8,30,-13.1,0.0,15.3,204,26.6,1016.8,25.875,15.680000000000001,606.0,36.1,50.3,29.0,14,2,1,0,Winter,0,0,0,0,1,0.5,0.06134969325153374,33.77666666666667,0,0.5,0.03067484662576687
2024-01-03 15:00:00,2.6,31,-12.8,0.0,17.3,201,28.8,1016.0,27.675,16.8,748.0,43.2,60.2,21.0,15,2,1,0,Winter,0,0,0,0,1,0.5,0.0546448087431694,32.96333333333333,0,0.5,0.0273224043715847
2024-01-03 16:00:00,1.2,36,-12.2,0.0,12.9,203,28.1,1016.0,35.955000000000005,22.040000000000003,984.0,52.9,76.0,10.0,16,2,1,0,Winter,0,0,0,0,1,0.5,0.07194244604316546,31.938333333333336,0,0.5,0.03597122302158273
2024-01-03 17:00:00,-1.8,46,-11.9,0.0,11.3,202,19.8,1015.8,50.80500000000001,31.200000000000003,1242.0,59.9,93.3,1.0,17,2,1,0,Winter,0,0,0,0,1,1.0,0.08130081300813008,30.786666666666665,0,1.0,0.08130081300813008
2024-01-03 18:00:00,-3.0,52,-11.6,0.0,10.2,198,16.9,1015.2,65.61000000000001,40.400000000000006,1527.0,61.6,112.8,0.0,18,2,1,0,Winter,0,0,0,0,1,1.0,0.08928571428571429,29.90833333333333,0,1.0,0.08928571428571429
2024-01-03 19:00:00,-3.8,56,-11.4,0.0,9.8,197,15.1,1014.4,76.05,46.92,1835.0,60.7,133.8,0.0,19,2,1,0,Winter,0,0,0,0,1,1.0,0.09259259259259259,29.480000000000004,0,1.0,0.09259259259259259
2024-01-03 20:00:00,-4.4,60,-11.1,0.0,8.8,192,14.4,1014.0,88.83,54.760000000000005,2170.0,52.4,158.0,0.0,20,2,1,0,Winter,0,0,0,0,1,1.0,0.1020408163265306,29.558333333333337,0,1.0,0.1020408163265306
2024-01-03 21:00:00,-4.6,65,-10.2,0.0,8.1,201,12.6,1014.0,96.16499999999999,59.400000000000006,2289.0,52.3,167.3,0.0,21,2,1,0,Winter,0,0,0,0,1,0.5,0.10989010989010989,30.151666666666667,0,0.5,0.054945054945054944
2024-01-03 22:00:00,-5.2,72,-9.5,0.0,9.9,213,11.9,1013.3,99.945,61.84,2450.0,52.0,179.7,0.0,22,2,1,0,Winter,0,0,0,0,1,0.5,0.09174311926605504,31.29666666666667,0,0.5,0.04587155963302752
2024-01-03 23:00:00,-5.3,73,-9.4,0.0,8.9,223,12.2,1012.5,103.95,64.28,2552.0,51.4,185.5,0.0,23,2,1,0,Winter,0,0,0,0,1,0.1,0.10101010101010101,33.01833333333334,0,0.1,0.010101010101010102
2024-01-04 00:00:00,-3.9,65,-9.5,0.0,3.3,283,10.1,1012.1,102.06,63.160000000000004,2543.0,50.2,178.2,0.0,0,3,1,0,Winter,0,0,0,0,1,0.1,0.23255813953488372,35.05833333333334,0,0.1,0.023255813953488372
2024-01-04 01:00:00,-5.4,70,-9.9,0.0,4.0,355,4.7,1011.6,102.24,63.32000000000001,2475.0,48.6,164.4,0.0,1,3,1,0,Winter,0,0,0,0,1,0.1,0.2,37.27,0,0.1,0.020000000000000004
2024-01-04 02:00:00,-6.1,72,-10.2,0.0,5.2,12,5.8,1010.9,101.43,62.760000000000005,2407.0,47.2,153.5,0.0,2,3,1,0,Winter,0,0,0,0,1,0.1,0.16129032258064516,39.505,0,0.1,0.016129032258064516
2024-01-04 03:00:00,-6.9,77,-10.4,0.0,6.9,9,8.3,1010.4,97.875,60.52000000000001,2300.0,46.1,145.3,0.0,3,3,1,0,Winter,0,0,0,0,1,0.1,0.12658227848101264,41.62166666666668,0,0.1,0.012658227848101264
2024-01-04 04:00:00,-6.9,76,-10.5,0.0,6.1,3,8.6,1009.7,94.905,58.68,2194.0,45.1,140.0,0.0,4,3,1,0,Winter,0,0,0,0,1,0.1,0.14084507042253522,43.55833333333334,0,0.1,0.014084507042253523
2024-01-04 05:00:00,-7.1,77,-10.5,0.0,6.5,6,10.4,1009.2,96.16499999999999,59.6,2261.0,44.1,148.4,0.0,5,3,1,0,Winter,0,0,0,0,1,0.1,0.13333333333333333,45.346666666666664,0,0.1,0.013333333333333334
2024-01-04 06:00:00,-7.2,78,-10.4,0.0,7.3,9,11.9,1009.1,101.43,62.760000000000005,2739.0,42.6,188.4,0.0,6,3,1,0,Winter,0,0,0,0,1,0.1,0.12048192771084336,46.99166666666667,0,0.1,0.012048192771084336
2024-01-04 07:00:00,-7.6,80,-10.4,0.0,6.5,6,11.2,1009.1,128.655,79.72000000000001,3391.0,41.0,242.0,0.0,7,3,1,0,Winter,0,0,0,0,1,0.1,0.13333333333333333,48.531666666666666,0,0.1,0.013333333333333334
2024-01-04 08:00:00,-7.5,79,-10.5,0.0,7.2,3,10.8,1009.4,182.29500000000002,113.24000000000001,3751.0,50.7,271.3,0.0,8,3,1,0,Winter,0,0,0,0,1,1.0,0.12195121951219513,50.72,0,1.0,0.12195121951219513
2024-01-04 09:00:00,-6.7,77,-10.1,0.0,7.9,357,14.8,1009.9,187.74,116.60000000000001,3278.0,51.7,231.4,3.0,9,3,1,0,Winter,0,0,0,0,1,1.0,0.11235955056179775,52.02333333333334,0,1.0,0.11235955056179775
2024-01-04 10:00:00,-3.6,64,-9.4,0.0,6.1,3,15.1,1010.0,135.765,84.0,2623.0,53.5,176.4,6.0,10,3,1,0,Winter,0,0,0,0,1,1.0,0.14084507042253522,53.82833333333334,0,1.0,0.14084507042253522
2024-01-04 11:00:00,-1.2,57,-8.6,0.0,2.9,60,14.8,1009.7,95.355,58.68,2103.0,57.2,135.5,10.0,11,3,1,0,Winter,0,0,0,0,1,0.5,0.25641025641025644,55.348333333333336,0,0.5,0.12820512820512822
2024-01-04 12:00:00,0.9,50,-8.4,0.0,3.8,197,13.3,1009.1,81.09,49.72,1833.0,65.2,122.1,13.0,12,3,1,0,Winter,0,0,0,0,1,0.5,0.20833333333333334,56.725,0,0.5,0.10416666666666667
2024-01-04 13:00:00,2.7,44,-8.4,0.0,6.6,241,16.6,1008.6,80.23500000000001,49.0,1698.0,75.1,122.8,16.0,13,3,1,0,Winter,0,0,0,0,1,0.5,0.13157894736842105,58.12833333333333,0,0.5,0.06578947368421052
2024-01-04 14:00:00,4.0,39,-8.8,0.0,7.1,225,16.6,1008.0,78.39,47.88,1678.0,81.4,125.9,18.0,14,3,1,0,Winter,0,0,0,0,1,0.5,0.1234567901234568,59.470000000000006,0,0.5,0.0617283950617284
2024-01-04 15:00:00,3.3,41,-8.8,0.0,14.2,216,22.0,1008.2,74.385,45.56,1796.0,80.7,126.9,18.0,15,3,1,0,Winter,0,0,0,0,1,0.5,0.06578947368421052,60.66833333333333,0,0.5,0.03289473684210526
2024-01-04 16:00:00,1.0,47,-9.1,0.0,10.7,220,24.1,1009.4,82.98,51.04,2028.0,76.3,130.3,16.0,16,3,1,0,Winter,0,0,0,0,1,0.5,0.08547008547008547,61.876666666666665,0,0.5,0.042735042735042736
2024-01-04 17:00:00,-2.2,59,-9.0,0.0,7.5,235,16.6,1010.3,100.395,62.04,2284.0,72.7,138.1,14.0,17,3,1,0,Winter,0,0,0,0,1,1.0,0.11764705882352941,63.16166666666667,0,1.0,0.11764705882352941
2024-01-04 18:00:00,-2.5,61,-8.9,0.0,10.5,274,13.0,1011.3,116.10000000000001,71.72000000000001,2620.0,71.9,156.6,10.0,18,3,1,0,Winter,0,0,0,0,1,1.0,0.08695652173913043,64.46666666666667,0,1.0,0.08695652173913043
2024-01-04 19:00:00,-0.2,36,-13.6,0.0,11.2,310,15.8,1012.5,132.03,81.96000000000001,2981.0,71.9,179.5,5.0,19,3,1,0,Winter,0,0,0,0,1,1.0,0.0819672131147541,65.92666666666666,0,1.0,0.0819672131147541
2024-01-04 20:00:00,1.2,28,-15.1,0.0,14.5,325,21.2,1013.7,61.38,38.0,1463.0,62.3,102.9,9.0,20,3,1,0,Winter,0,0,0,0,1,1.0,0.06451612903225806,65.22833333333334,0,1.0,0.06451612903225806
2024-01-04 21:00:00,2.6,32,-12.4,0.0,17.3,324,27.0,1014.9,54.495,33.72,1436.0,63.1,102.9,7.0,21,3,1,0,Winter,0,0,0,0,1,0.5,0.0546448087431694,64.15833333333333,0,0.5,0.0273224043715847
2024-01-04 22:00:00,2.3,33,-12.1,0.0,17.4,320,26.6,1015.7,54.495,33.72,1390.0,64.1,102.0,5.0,22,3,1,0,Winter,0,0,0,0,1,0.5,0.05434782608695653,62.98666666666667,0,0.5,0.027173913043478264
2024-01-04 23:00:00,1.5,36,-12.1,0.0,16.8,318,26.6,1016.1,54.495,33.800000000000004,1302.0,64.4,95.8,3.0,23,3,1,0,Winter,0,0,0,0,1,0.1,0.056179775280898875,61.71666666666667,0,0.1,0.0056179775280898875
2024-01-05 00:00:00,1.0,37,-12.1,0.0,18.0,327,27.4,1016.5,43.92,27.28,1128.0,63.7,78.4,2.0,0,4,1,0,Winter,0,0,0,0,1,0.1,0.05263157894736842,60.221666666666664,0,0.1,0.005263157894736842
2024-01-05 01:00:00,0.6,38,-12.1,0.0,18.8,340,29.2,1016.7,31.86,19.76,910.0,62.4,55.6,2.0,1,4,1,0,Winter,0,0,0,0,1,0.1,0.050505050505050504,58.406666666666666,0,0.1,0.005050505050505051
2024-01-05 02:00:00,-0.2,40,-12.1,0.0,18.4,356,29.5,1016.7,26.685,16.52,753.0,60.6,40.0,2.0,2,4,1,0,Winter,0,0,0,0,1,0.1,0.051546391752577324,56.48000000000001,0,0.1,0.005154639175257733
2024-01-05 03:00:00,-1.4,44,-12.0,0.0,14.5,19,28.4,1016.9,24.705,15.36,662.0,57.8,34.4,3.0,3,4,1,0,Winter,0,0,0,0,1,0.1,0.06451612903225806,54.598333333333336,0,0.1,0.0064516129032258064
2024-01-05 04:00:00,-2.5,48,-12.0,0.0,11.0,38,22.0,1017.1,24.93,15.440000000000001,631.0,54.5,35.9,4.0,4,4,1,0,Winter,0,0,0,0,1,0.1,0.08333333333333333,52.796666666666674,0,0.1,0.008333333333333333
2024-01-05 05:00:00,-4.4,55,-12.2,0.0,12.1,30,16.2,1017.8,27.765,17.240000000000002,747.0,52.0,49.0,5.0,5,4,1,0,Winter,0,0,0,0,1,0.1,0.07633587786259542,51.03166666666667,0,0.1,0.0076335877862595426
2024-01-05 06:00:00,-4.3,53,-12.4,0.0,12.1,12,14.4,1018.2,33.93000000000001,21.080000000000002,1174.0,51.2,85.9,3.0,6,4,1,0,Winter,0,0,0,0,1,0.1,0.07633587786259542,49.29500000000001,0,0.1,0.0076335877862595426
2024-01-05 07:00:00,-4.7,54,-12.4,0.0,12.0,21,14.0,1018.9,57.42,35.68,1747.0,51.1,134.4,1.0,7,4,1,0,Winter,0,0,0,0,1,0.1,0.07692307692307693,47.46000000000001,0,0.1,0.007692307692307693
2024-01-05 08:00:00,-2.3,46,-12.4,0.0,6.6,13,13.3,1019.4,100.395,62.400000000000006,2170.0,52.6,172.0,1.0,8,4,1,0,Winter,0,0,0,0,1,1.0,0.13157894736842105,45.34166666666667,0,1.0,0.13157894736842105
2024-01-05 09:00:00,-2.5,50,-11.4,0.0,4.9,343,9.7,1019.7,104.76,65.0,1874.0,50.1,145.6,6.0,9,4,1,0,Winter,0,0,0,0,1,1.0,0.1694915254237288,43.19166666666666,0,1.0,0.1694915254237288
2024-01-05 10:00:00,-0.1,42,-11.4,0.0,1.8,323,9.7,1019.9,75.87,47.120000000000005,1462.0,46.7,109.0,13.0,10,4,1,0,Winter,0,0,0,0,1,1.0,0.35714285714285715,41.655,0,1.0,0.35714285714285715
