time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,surface_pressure,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2024-01-01 00:00:00,-5.1,59,-11.9,0.0,9.7,207,14.8,1027.3,268.2,187.7,2891.0,61.0,201.4,0.0
2024-01-01 01:00:00,-5.3,66,-10.8,0.0,10.8,206,16.6,1026.9,222.6,155.5,2438.0,58.9,161.3,0.0
2024-01-01 02:00:00,-5.6,70,-10.2,0.0,10.5,202,16.6,1026.4,187.7,130.9,2068.0,56.8,129.4,0.0
2024-01-01 03:00:00,-5.8,72,-10.1,0.0,10.0,201,16.2,1025.9,163.9,114.3,1813.0,54.6,109.9,0.0
2024-01-01 04:00:00,-6.0,73,-10.1,0.0,8.4,200,15.1,1025.0,148.5,103.6,1641.0,52.4,98.6,0.0
2024-01-01 05:00:00,-6.3,75,-10.0,0.0,5.5,203,12.6,1024.5,140.6,98.0,1635.0,50.5,99.9,0.0
2024-01-01 06:00:00,-6.5,76,-10.0,0.0,6.8,212,9.4,1024.3,144.8,101.0,1955.0,48.9,125.1,0.0
2024-01-01 07:00:00,-6.6,77,-9.9,0.0,5.5,203,7.6,1024.0,190.5,133.2,2442.0,47.7,162.9,0.0
2024-01-01 08:00:00,-6.4,76,-9.9,0.0,4.6,219,6.8,1023.9,296.2,206.8,3067.0,46.5,222.2,0.0
2024-01-01 09:00:00,-6.7,78,-9.9,0.0,4.8,257,9.7,1024.1,306.4,214.2,2693.0,46.5,196.2,2.0
2024-01-01 10:00:00,-5.0,69,-9.8,0.0,3.6,264,11.9,1024.0,191.4,133.2,2172.0,46.5,160.1,5.0
2024-01-01 11:00:00,-3.3,62,-9.6,0.0,2.6,254,12.2,1023.5,161.1,112.0,1751.0,47.1,130.9,8.0
2024-01-01 12:00:00,-1.8,55,-9.6,0.0,3.9,202,13.7,1021.8,143.4,99.7,1505.0,48.6,114.6,10.0
2024-01-01 13:00:00,-0.2,49,-9.6,0.0,8.3,198,18.4,1020.3,131.3,91.0,1357.0,50.6,105.2,12.0
2024-01-01 14:00:00,0.5,47,-9.4,0.0,11.6,202,21.2,1019.4,122.5,85.2,1326.0,52.6,102.2,12.0
2024-01-01 15:00:00,0.8,48,-9.1,0.0,13.3,199,22.7,1018.5,117.8,82.0,1392.0,54.7,102.3,9.0
2024-01-01 16:00:00,-0.1,53,-8.6,0.0,10.5,202,22.7,1018.5,129.5,90.1,1574.0,56.6,108.8,4.0
2024-01-01 17:00:00,-1.9,63,-8.1,0.0,9.0,209,16.2,1018.4,184.4,128.5,1944.0,57.3,131.1,0.0
2024-01-01 18:00:00,-2.6,68,-7.7,0.0,8.5,208,14.0,1018.5,266.4,186.3,2628.0,55.7,180.8,0.0
2024-01-01 19:00:00,-4.5,80,-7.5,0.0,9.1,214,13.0,1018.8,351.1,245.9,3501.0,52.7,246.4,0.0
2024-01-01 20:00:00,-5.0,80,-7.9,0.0,8.6,237,12.2,1019.0,287.8,201.2,3071.0,52.6,212.1,0.0
2024-01-01 21:00:00,-5.8,86,-7.8,0.0,6.3,257,8.6,1019.5,312.9,218.9,3333.0,52.3,233.3,0.0
2024-01-01 22:00:00,-6.1,85,-8.1,0.0,5.1,278,7.6,1019.4,337.1,235.6,3689.0,51.8,261.6,0.0
2024-01-01 23:00:00,-6.3,84,-8.6,0.0,4.3,312,6.1,1019.3,370.7,258.9,3904.0,51.2,276.4,0.0
2024-01-02 00:00:00,-6.7,85,-8.7,0.0,4.2,340,6.8,1018.9,372.5,259.8,3872.0,50.3,265.8,0.0
2024-01-02 01:00:00,-7.0,88,-8.7,0.0,5.6,345,9.0,1018.9,358.6,250.5,3700.0,49.2,241.6,0.0
2024-01-02 02:00:00,-7.3,89,-8.9,0.0,4.2,340,8.6,1018.5,341.8,238.4,3481.0,48.1,219.2,0.0
2024-01-02 03:00:00,-7.5,89,-8.9,0.0,3.6,323,6.8,1018.3,321.3,224.4,3185.0,47.0,202.0,0.0
2024-01-02 04:00:00,-7.6,89,-9.1,0.0,3.4,328,5.8,1018.1,298.0,208.6,2842.0,45.9,186.5,0.0
2024-01-02 05:00:00,-7.7,90,-9.1,0.0,2.5,315,5.0,1017.7,279.4,195.1,2636.0,44.7,177.1,0.0
2024-01-02 06:00:00,-7.8,89,-9.2,0.0,2.6,286,4.3,1017.7,264.5,184.4,2732.0,43.2,180.7,0.0
2024-01-02 07:00:00,-7.8,87,-9.6,0.0,3.7,259,5.4,1018.0,290.6,202.6,2966.0,41.7,190.4,1.0
2024-01-02 08:00:00,-7.8,88,-9.6,0.0,3.4,302,5.8,1018.4,273.8,190.9,2561.0,41.0,163.3,2.0
2024-01-02 09:00:00,-7.2,88,-8.8,0.0,2.9,270,8.6,1018.7,264.5,184.4,2287.0,40.0,143.5,4.0
2024-01-02 10:00:00,-4.4,73,-8.5,0.0,3.4,288,10.8,1018.9,236.1,163.9,1904.0,38.8,116.1,7.0
2024-01-02 11:00:00,-1.6,60,-8.4,0.0,1.4,270,11.2,1018.4,170.9,118.0,1578.0,38.4,95.2,9.0
2024-01-02 12:00:00,0.3,52,-8.4,0.0,1.5,256,10.1,1017.5,133.2,91.3,1329.0,39.3,85.6,10.0
2024-01-02 13:00:00,2.0,46,-8.6,0.0,4.5,256,11.9,1016.7,125.7,85.7,1138.0,41.1,82.5,11.0
2024-01-02 14:00:00,2.6,44,-8.6,0.0,7.4,219,13.7,1015.9,128.1,87.3,1115.0,43.7,85.9,11.0
2024-01-02 15:00:00,2.9,44,-8.2,0.0,10.1,215,16.6,1015.8,132.7,90.8,1399.0,47.6,100.5,8.0
2024-01-02 16:00:00,1.0,51,-8.0,0.0,11.5,224,17.6,1016.0,169.0,116.6,1851.0,52.2,121.7,4.0
2024-01-02 17:00:00,-1.5,61,-8.0,0.0,8.6,237,17.6,1016.3,212.3,147.1,2167.0,56.1,135.5,1.0
2024-01-02 18:00:00,-2.5,67,-7.9,0.0,8.1,249,13.3,1016.6,221.2,153.7,2230.0,58.7,136.0,0.0
2024-01-02 19:00:00,-2.7,57,-10.1,0.0,8.8,279,12.6,1016.7,205.4,143.0,2157.0,60.6,129.1,0.0
2024-01-02 20:00:00,-2.0,44,-12.7,0.0,10.4,304,14.4,1017.5,190.0,132.2,2085.0,63.2,122.5,0.0
2024-01-02 21:00:00,-2.0,43,-13.1,0.0,10.5,301,14.8,1018.4,162.5,112.9,1759.0,61.2,105.7,2.0
2024-01-02 22:00:00,-1.2,39,-13.4,0.0,12.4,300,18.0,1018.5,123.4,85.9,1302.0,58.1,82.1,5.0
2024-01-02 23:00:00,-0.9,37,-13.6,0.0,12.6,307,19.4,1019.0,82.9,57.4,917.0,53.7,60.9,9.0
2024-01-03 00:00:00,-2.2,40,-13.9,0.0,10.5,319,19.1,1019.0,51.6,35.5,665.0,46.1,43.8,15.0
2024-01-03 01:00:00,-4.3,47,-14.1,0.0,13.5,344,15.5,1018.9,37.4,25.6,485.0,37.2,29.2,23.0
2024-01-03 02:00:00,-5.5,51,-14.0,0.0,12.8,16,15.8,1019.1,33.3,22.8,388.0,31.9,21.7,26.0
2024-01-03 03:00:00,-5.9,54,-13.7,0.0,8.9,47,14.8,1019.2,35.5,24.3,350.0,33.4,21.0,22.0
2024-01-03 04:00:00,-7.2,59,-13.9,0.0,10.3,36,13.0,1019.1,44.4,30.5,396.0,38.6,27.5,14.0
2024-01-03 05:00:00,-7.2,57,-14.2,0.0,10.0,21,13.0,1019.1,60.3,41.7,617.0,42.9,47.1,8.0
2024-01-03 06:00:00,-7.2,57,-14.4,0.0,11.1,13,13.3,1018.9,83.8,58.2,1222.0,44.9,95.9,4.0
2024-01-03 07:00:00,-8.1,60,-14.6,0.0,12.8,40,14.8,1019.2,153.2,106.9,2002.0,45.9,157.7,2.0
2024-01-03 08:00:00,-7.2,56,-14.4,0.0,8.3,72,14.4,1019.5,217.9,151.8,2047.0,50.1,162.4,1.0
2024-01-03 09:00:00,-4.8,51,-13.2,0.0,11.4,55,18.0,1020.2,306.4,213.3,1690.0,45.7,132.7,7.0
2024-01-03 10:00:00,-2.5,43,-13.5,0.0,3.7,119,16.9,1020.6,146.7,101.7,1196.0,39.7,91.6,16.0
2024-01-03 11:00:00,-0.2,35,-13.8,0.0,4.3,66,13.3,1020.3,80.8,55.5,816.0,35.4,60.7,23.0
2024-01-03 12:00:00,1.5,30,-14.2,0.0,0.7,180,13.3,1019.1,61.0,41.7,639.0,33.6,48.5,27.0
2024-01-03 13:00:00,2.7,28,-14.0,0.0,10.1,207,19.8,1018.1,56.2,38.3,576.0,33.6,46.4,30.0
2024-01-03 14:00:00,2.8,30,-13.1,0.0,15.3,204,26.6,1016.8,57.5,39.2,606.0,36.1,50.3,29.0
2024-01-03 15:00:00,2.6,31,-12.8,0.0,17.3,201,28.8,1016.0,61.5,42.0,748.0,43.2,60.2,21.0
2024-01-03 16:00:00,1.2,36,-12.2,0.0,12.9,203,28.1,1016.0,79.9,55.1,984.0,52.9,76.0,10.0
2024-01-03 17:00:00,-1.8,46,-11.9,0.0,11.3,202,19.8,1015.8,112.9,78.0,1242.0,59.9,93.3,1.0
2024-01-03 18:00:00,-3.0,52,-11.6,0.0,10.2,198,16.9,1015.2,145.8,101.0,1527.0,61.6,112.8,0.0
2024-01-03 19:00:00,-3.8,56,-11.4,0.0,9.8,197,15.1,1014.4,169.0,117.3,1835.0,60.7,133.8,0.0
2024-01-03 20:00:00,-4.4,60,-11.1,0.0,8.8,192,14.4,1014.0,197.4,136.9,2170.0,52.4,158.0,0.0
2024-01-03 21:00:00,-4.6,65,-10.2,0.0,8.1,201,12.6,1014.0,213.7,148.5,2289.0,52.3,167.3,0.0
2024-01-03 22:00:00,-5.2,72,-9.5,0.0,9.9,213,11.9,1013.3,222.1,154.6,2450.0,52.0,179.7,0.0
2024-01-03 23:00:00,-5.3,73,-9.4,0.0,8.9,223,12.2,1012.5,231.0,160.7,2552.0,51.4,185.5,0.0
2024-01-04 00:00:00,-3.9,65,-9.5,0.0,3.3,283,10.1,1012.1,226.8,157.9,2543.0,50.2,178.2,0.0
2024-01-04 01:00:00,-5.4,70,-9.9,0.0,4.0,355,4.7,1011.6,227.2,158.3,2475.0,48.6,164.4,0.0
2024-01-04 02:00:00,-6.1,72,-10.2,0.0,5.2,12,5.8,1010.9,225.4,156.9,2407.0,47.2,153.5,0.0
2024-01-04 03:00:00,-6.9,77,-10.4,0.0,6.9,9,8.3,1010.4,217.5,151.3,2300.0,46.1,145.3,0.0
2024-01-04 04:00:00,-6.9,76,-10.5,0.0,6.1,3,8.6,1009.7,210.9,146.7,2194.0,45.1,140.0,0.0
2024-01-04 05:00:00,-7.1,77,-10.5,0.0,6.5,6,10.4,1009.2,213.7,149.0,2261.0,44.1,148.4,0.0
2024-01-04 06:00:00,-7.2,78,-10.4,0.0,7.3,9,11.9,1009.1,225.4,156.9,2739.0,42.6,188.4,0.0
2024-01-04 07:00:00,-7.6,80,-10.4,0.0,6.5,6,11.2,1009.1,285.9,199.3,3391.0,41.0,242.0,0.0
2024-01-04 08:00:00,-7.5,79,-10.5,0.0,7.2,3,10.8,1009.4,405.1,283.1,3751.0,50.7,271.3,0.0
2024-01-04 09:00:00,-6.7,77,-10.1,0.0,7.9,357,14.8,1009.9,417.2,291.5,3278.0,51.7,231.4,3.0
2024-01-04 10:00:00,-3.6,64,-9.4,0.0,6.1,3,15.1,1010.0,301.7,210.0,2623.0,53.5,176.4,6.0
2024-01-04 11:00:00,-1.2,57,-8.6,0.0,2.9,60,14.8,1009.7,211.9,146.7,2103.0,57.2,135.5,10.0
2024-01-04 12:00:00,0.9,50,-8.4,0.0,3.8,197,13.3,1009.1,180.2,124.3,1833.0,65.2,122.1,13.0
2024-01-04 13:00:00,2.7,44,-8.4,0.0,6.6,241,16.6,1008.6,178.3,122.5,1698.0,75.1,122.8,16.0
2024-01-04 14:00:00,4.0,39,-8.8,0.0,7.1,225,16.6,1008.0,174.2,119.7,1678.0,81.4,125.9,18.0
2024-01-04 15:00:00,3.3,41,-8.8,0.0,14.2,216,22.0,1008.2,165.3,113.9,1796.0,80.7,126.9,18.0
2024-01-04 16:00:00,1.0,47,-9.1,0.0,10.7,220,24.1,1009.4,184.4,127.6,2028.0,76.3,130.3,16.0
2024-01-04 17:00:00,-2.2,59,-9.0,0.0,7.5,235,16.6,1010.3,223.1,155.1,2284.0,72.7,138.1,14.0
2024-01-04 18:00:00,-2.5,61,-8.9,0.0,10.5,274,13.0,1011.3,258.0,179.3,2620.0,71.9,156.6,10.0
2024-01-04 19:00:00,-0.2,36,-13.6,0.0,11.2,310,15.8,1012.5,293.4,204.9,2981.0,71.9,179.5,5.0
2024-01-04 20:00:00,1.2,28,-15.1,0.0,14.5,325,21.2,1013.7,136.4,95.0,1463.0,62.3,102.9,9.0
2024-01-04 21:00:00,2.6,32,-12.4,0.0,17.3,324,27.0,1014.9,121.1,84.3,1436.0,63.1,102.9,7.0
2024-01-04 22:00:00,2.3,33,-12.1,0.0,17.4,320,26.6,1015.7,121.1,84.3,1390.0,64.1,102.0,5.0
2024-01-04 23:00:00,1.5,36,-12.1,0.0,16.8,318,26.6,1016.1,121.1,84.5,1302.0,64.4,95.8,3.0
2024-01-05 00:00:00,1.0,37,-12.1,0.0,18.0,327,27.4,1016.5,97.6,68.2,1128.0,63.7,78.4,2.0
2024-01-05 01:00:00,0.6,38,-12.1,0.0,18.8,340,29.2,1016.7,70.8,49.4,910.0,62.4,55.6,2.0
2024-01-05 02:00:00,-0.2,40,-12.1,0.0,18.4,356,29.5,1016.7,59.3,41.3,753.0,60.6,40.0,2.0
2024-01-05 03:00:00,-1.4,44,-12.0,0.0,14.5,19,28.4,1016.9,54.9,38.4,662.0,57.8,34.4,3.0
2024-01-05 04:00:00,-2.5,48,-12.0,0.0,11.0,38,22.0,1017.1,55.4,38.6,631.0,54.5,35.9,4.0
2024-01-05 05:00:00,-4.4,55,-12.2,0.0,12.1,30,16.2,1017.8,61.7,43.1,747.0,52.0,49.0,5.0
2024-01-05 06:00:00,-4.3,53,-12.4,0.0,12.1,12,14.4,1018.2,75.4,52.7,1174.0,51.2,85.9,3.0
2024-01-05 07:00:00,-4.7,54,-12.4,0.0,12.0,21,14.0,1018.9,127.6,89.2,1747.0,51.1,134.4,1.0
2024-01-05 08:00:00,-2.3,46,-12.4,0.0,6.6,13,13.3,1019.4,223.1,156.0,2170.0,52.6,172.0,1.0
2024-01-05 09:00:00,-2.5,50,-11.4,0.0,4.9,343,9.7,1019.7,232.8,162.5,1874.0,50.1,145.6,6.0
2024-01-05 10:00:00,-0.1,42,-11.4,0.0,1.8,323,9.7,1019.9,168.6,117.8,1462.0,46.7,109.0,13.0
2024-01-05 11:00:00,1.9,36,-11.8,0.0,2.6,214,10.4,1019.7,103.1,71.7,1125.0,44.5,81.1,18.0
2024-01-05 12:00:00,3.3,39,-9.4,0.0,8.7,197,18.4,1018.8,73.3,50.9,910.0,43.8,69.1,22.0
2024-01-05 13:00:00,4.2,38,-8.8,0.0,13.2,209,24.5,1017.6,65.0,44.9,771.0,44.3,65.7,25.0
2024-01-05 14:00:00,4.8,33,-10.0,0.0,17.2,213,29.9,1016.7,65.4,45.2,754.0,46.9,68.0,24.0
2024-01-05 15:00:00,4.3,34,-10.2,0.0,18.1,211,30.2,1016.4,68.5,47.1,908.0,53.5,76.2,18.0
2024-01-05 16:00:00,2.7,39,-9.9,0.0,14.7,205,29.5,1016.6,90.8,63.1,1184.0,62.2,90.1,8.0
2024-01-05 17:00:00,-0.2,48,-9.9,0.0,13.2,209,23.4,1016.7,129.5,90.1,1492.0,68.3,106.1,1.0
2024-01-05 18:00:00,-1.5,54,-9.7,0.0,12.8,218,20.5,1017.1,166.7,116.4,1848.0,69.6,126.9,0.0
2024-01-05 19:00:00,-2.3,58,-9.5,0.0,11.2,222,19.4,1017.5,195.1,136.4,2235.0,68.2,149.7,0.0
2024-01-05 20:00:00,-2.7,60,-9.4,0.0,13.7,215,20.5,1017.5,252.4,176.0,2901.0,58.1,185.3,0.0
2024-01-05 21:00:00,-3.2,68,-8.2,0.0,7.1,255,18.7,1018.4,272.9,190.5,2982.0,57.4,178.4,0.0
2024-01-05 22:00:00,-4.5,74,-8.4,0.0,5.5,328,10.4,1018.8,275.7,191.9,3058.0,56.1,167.1,0.0
2024-01-05 23:00:00,-4.1,66,-9.5,0.0,9.7,345,15.1,1019.5,235.6,163.9,2862.0,53.2,145.7,0.0
2024-01-06 00:00:00,-3.2,51,-11.8,0.0,10.7,340,15.8,1020.0,123.9,84.5,2123.0,47.7,104.2,6.0
2024-01-06 01:00:00,-2.2,40,-14.0,0.0,15.0,336,22.3,1020.6,53.7,35.0,1111.0,40.6,52.7,14.0
2024-01-06 02:00:00,-1.6,33,-15.8,0.0,18.8,324,29.2,1021.3,30.5,19.6,367.0,33.4,15.3,22.0
2024-01-06 03:00:00,-1.8,30,-17.0,0.0,18.3,317,29.2,1021.7,22.0,14.6,149.0,24.9,4.1,31.0
2024-01-06 04:00:00,-2.5,31,-17.4,0.0,18.2,321,28.4,1022.2,18.4,12.5,200.0,16.3,7.1,39.0
2024-01-06 05:00:00,-3.3,34,-17.1,0.0,15.2,329,28.4,1022.6,16.6,11.5,286.0,12.7,12.7,43.0
2024-01-06 06:00:00,-3.8,35,-17.1,0.0,16.0,337,24.5,1022.9,17.1,11.9,358.0,19.2,19.2,36.0
2024-01-06 07:00:00,-3.8,33,-17.5,0.0,18.4,329,28.4,1023.4,26.5,18.5,465.0,30.7,28.3,24.0
2024-01-06 08:00:00,-3.8,33,-17.7,0.0,18.6,328,29.2,1024.0,45.6,31.7,508.0,36.3,32.7,18.0
2024-01-06 09:00:00,-2.2,31,-17.0,0.0,16.9,333,32.4,1024.8,45.8,31.8,450.0,29.3,28.0,26.0
2024-01-06 10:00:00,-0.9,28,-17.1,0.0,17.9,335,30.2,1025.3,28.2,19.6,370.0,19.5,21.5,38.0
2024-01-06 11:00:00,0.3,24,-17.8,0.0,20.1,331,34.2,1025.5,22.7,15.7,307.0,12.3,16.3,46.0
2024-01-06 12:00:00,1.4,22,-18.4,0.0,20.9,336,36.4,1024.8,19.7,13.6,274.0,8.9,13.1,50.0
2024-01-06 13:00:00,1.9,20,-18.6,0.0,20.6,333,36.4,1023.9,17.6,12.2,258.0,8.1,11.0,51.0
2024-01-06 14:00:00,2.1,20,-18.9,0.0,21.9,327,37.1,1023.4,16.2,11.3,267.0,10.6,11.1,48.0
2024-01-06 15:00:00,1.8,20,-18.8,0.0,24.3,322,39.6,1023.3,15.4,10.7,310.0,18.7,13.9,39.0
2024-01-06 16:00:00,0.9,22,-18.4,0.0,22.9,318,40.3,1023.5,16.8,11.6,378.0,30.2,18.8,27.0
2024-01-06 17:00:00,-0.6,24,-18.9,0.0,20.9,318,36.0,1023.8,33.1,23.1,449.0,39.6,24.4,17.0
2024-01-06 18:00:00,-1.0,23,-19.8,0.0,23.0,319,36.0,1024.4,54.8,38.3,519.0,44.4,30.8,13.0
2024-01-06 19:00:00,-1.4,22,-20.2,0.0,21.7,324,36.4,1025.1,59.5,41.6,593.0,46.9,37.8,11.0
2024-01-06 20:00:00,-2.2,24,-20.3,0.0,16.6,336,33.8,1025.6,45.8,31.9,527.0,39.9,31.9,19.0
2024-01-06 21:00:00,-3.5,31,-18.3,0.0,11.5,358,23.4,1026.8,43.2,30.2,530.0,39.8,32.4,19.0
2024-01-06 22:00:00,-4.4,31,-18.9,0.0,10.9,8,18.0,1027.0,42.3,29.6,534.0,39.6,33.1,18.0
2024-01-06 23:00:00,-4.8,32,-19.1,0.0,11.6,5,17.6,1027.3,42.8,29.9,535.0,39.8,33.2,17.0
2024-01-07 00:00:00,-5.0,32,-19.3,0.0,15.3,8,23.0,1027.4,40.5,28.3,530.0,40.6,32.1,15.0
2024-01-07 01:00:00,-5.3,32,-19.4,0.0,16.2,13,24.8,1027.3,41.3,28.9,523.0,41.8,30.4,12.0
2024-01-07 02:00:00,-5.7,33,-19.5,0.0,16.6,18,25.2,1027.5,43.1,30.2,522.0,42.4,29.7,9.0
2024-01-07 03:00:00,-5.8,33,-19.5,0.0,17.3,21,26.6,1027.7,43.3,30.4,486.0,42.0,26.6,8.0
2024-01-07 04:00:00,-5.8,33,-19.5,0.0,16.3,18,26.6,1027.5,43.4,30.4,457.0,41.1,24.5,7.0
2024-01-07 05:00:00,-6.0,33,-19.9,0.0,12.8,11,24.8,1027.5,46.7,32.6,566.0,40.5,34.7,6.0
2024-01-07 06:00:00,-6.3,32,-20.1,0.0,11.2,4,19.8,1027.5,59.1,41.3,994.0,41.0,72.7,4.0
2024-01-07 07:00:00,-6.6,33,-20.4,0.0,9.7,4,16.9,1027.7,110.1,77.1,1560.0,41.9,123.1,1.0
2024-01-07 08:00:00,-7.0,33,-20.5,0.0,6.3,13,15.1,1028.3,165.3,115.5,1413.0,42.5,111.3,2.0
2024-01-07 09:00:00,-6.4,35,-19.5,0.0,7.0,55,14.4,1029.5,210.5,146.7,1209.0,39.3,96.1,7.0
2024-01-07 10:00:00,-5.5,32,-19.5,0.0,7.6,65,16.9,1029.5,110.6,76.8,929.0,35.0,75.1,15.0
2024-01-07 11:00:00,-4.2,28,-19.9,0.0,6.5,71,17.3,1029.0,90.8,62.9,722.0,32.5,60.2,20.0
2024-01-07 12:00:00,-2.8,25,-20.1,0.0,4.7,113,16.6,1027.8,83.1,57.3,644.0,32.8,56.0,22.0
2024-01-07 13:00:00,-1.9,24,-19.6,0.0,7.6,161,18.0,1026.6,82.9,57.0,641.0,34.9,57.8,23.0
2024-01-07 14:00:00,-1.2,24,-19.0,0.0,10.4,180,21.2,1025.5,85.2,58.8,697.0,38.4,62.9,21.0
2024-01-07 15:00:00,-0.8,26,-18.0,0.0,12.8,190,23.0,1024.8,87.8,60.5,801.0,44.4,69.7,15.0
2024-01-07 16:00:00,-1.4,29,-17.2,0.0,13.0,199,23.8,1024.4,92.2,64.0,964.0,51.7,79.9,7.0
2024-01-07 17:00:00,-3.9,36,-16.9,0.0,8.4,200,20.2,1024.2,126.2,87.8,1213.0,56.6,96.0,1.0
2024-01-07 18:00:00,-5.0,39,-17.0,0.0,9.1,189,14.0,1024.3,180.2,125.7,1637.0,56.8,124.7,0.0
2024-01-07 19:00:00,-5.6,41,-16.9,0.0,9.1,187,14.0,1024.0,225.8,157.4,2146.0,54.6,159.3,0.0
2024-01-07 20:00:00,-5.9,42,-16.8,0.0,8.7,185,14.0,1023.9,220.7,154.1,2456.0,46.6,178.7,0.0
2024-01-07 21:00:00,-5.6,45,-15.6,0.0,8.4,187,12.6,1024.0,221.7,155.1,2398.0,46.4,173.1,0.0
2024-01-07 22:00:00,-5.7,46,-15.6,0.0,8.1,193,13.0,1023.6,207.7,145.3,2311.0,46.1,164.8,0.0
2024-01-07 23:00:00,-5.9,46,-15.8,0.0,7.7,191,12.6,1023.0,189.1,132.2,2190.0,45.9,154.0,0.0
2024-01-08 00:00:00,-6.2,46,-16.0,0.0,6.5,186,11.9,1022.5,161.6,113.2,1997.0,45.8,138.1,0.0
2024-01-08 01:00:00,-6.4,46,-16.1,0.0,5.4,180,10.1,1021.8,145.3,101.5,1770.0,45.8,119.7,0.0
2024-01-08 02:00:00,-6.9,47,-16.4,0.0,7.2,174,8.3,1021.0,137.8,96.4,1616.0,45.6,107.4,0.0
2024-01-08 03:00:00,-6.1,44,-16.5,0.0,2.8,140,8.3,1020.4,140.2,98.0,1556.0,45.1,103.5,0.0
2024-01-08 04:00:00,-6.8,46,-16.5,0.0,2.3,18,3.2,1019.7,152.3,106.4,1568.0,44.5,105.8,0.0
2024-01-08 05:00:00,-7.1,47,-16.5,0.0,4.3,5,6.5,1019.0,147.1,102.9,1695.0,43.9,115.6,0.0
2024-01-08 06:00:00,-7.0,46,-16.6,0.0,7.2,3,11.2,1018.5,159.3,111.3,2077.0,43.1,141.3,0.0
2024-01-08 07:00:00,-7.2,46,-16.9,0.0,6.5,6,11.2,1018.2,196.5,137.4,2573.0,42.4,174.7,0.0
2024-01-08 08:00:00,-7.0,44,-17.1,0.0,7.2,3,11.5,1018.2,330.6,231.0,3500.0,44.2,258.5,0.0
2024-01-08 09:00:00,-7.3,50,-15.9,0.0,7.3,9,14.4,1018.6,285.0,199.3,2952.0,45.7,223.5,2.0
2024-01-08 10:00:00,-5.3,45,-15.4,0.0,6.6,22,15.8,1018.3,154.6,108.0,2196.0,48.0,175.3,6.0
2024-01-08 11:00:00,-3.7,41,-15.1,0.0,4.2,31,15.8,1017.4,136.0,95.0,1624.0,50.9,138.5,9.0
2024-01-08 12:00:00,-2.2,37,-14.8,0.0,2.2,99,14.0,1016.0,124.8,87.3,1385.0,54.6,122.7,12.0
2024-01-08 13:00:00,-0.9,35,-14.5,0.0,4.3,156,14.4,1014.5,120.6,84.3,1330.0,59.0,118.4,14.0
2024-01-08 14:00:00,-0.1,33,-14.4,0.0,6.2,173,15.8,1013.4,122.9,85.9,1408.0,63.5,122.3,14.0
2024-01-08 15:00:00,0.2,32,-14.8,0.0,7.6,177,16.2,1013.0,126.2,88.2,1576.0,68.7,130.4,10.0
2024-01-08 16:00:00,-0.2,32,-14.9,0.0,5.9,191,15.5,1013.2,139.2,97.6,1877.0,73.9,146.7,4.0
2024-01-08 17:00:00,-1.2,35,-14.9,0.0,6.2,201,9.4,1013.7,230.0,161.1,2389.0,76.6,180.3,0.0
2024-01-08 18:00:00,-1.3,35,-14.8,0.0,2.3,231,6.8,1014.4,334.3,233.8,3289.0,74.7,246.3,0.0
2024-01-08 19:00:00,-1.4,35,-14.8,0.0,1.1,360,2.9,1014.9,434.9,304.5,4401.0,70.1,329.6,0.0
2024-01-08 20:00:00,-2.2,38,-14.7,0.0,4.0,27,5.8,1015.0,491.7,344.6,5055.0,52.8,360.1,0.0
2024-01-08 21:00:00,-3.0,43,-13.9,0.0,6.1,360,9.7,1016.1,562.5,393.0,5574.0,51.6,407.8,0.0
2024-01-08 22:00:00,-3.3,44,-14.0,0.0,6.8,360,10.4,1015.8,638.9,447.0,6266.0,49.8,470.8,0.0
2024-01-08 23:00:00,-3.2,43,-14.1,0.0,8.6,358,13.3,1015.9,655.7,458.2,6606.0,48.4,497.8,0.0
2024-01-09 00:00:00,-4.6,48,-14.0,0.0,8.8,341,13.3,1015.9,625.8,437.7,6347.0,47.5,461.0,0.0
2024-01-09 01:00:00,-5.4,51,-14.0,0.0,8.8,341,13.7,1015.5,564.4,393.9,5735.0,46.9,388.2,0.0
2024-01-09 02:00:00,-5.2,50,-14.1,0.0,8.4,353,13.7,1015.9,495.5,345.5,4988.0,46.6,312.0,0.0
2024-01-09 03:00:00,-3.8,44,-14.2,0.0,10.5,22,16.2,1016.2,419.1,291.5,4050.0,46.9,234.2,0.0
2024-01-09 04:00:00,-3.5,43,-14.4,0.0,11.9,29,18.0,1016.4,305.5,210.9,2975.0,47.4,152.9,0.0
2024-01-09 05:00:00,-3.7,43,-14.4,0.0,11.0,23,18.7,1016.6,208.2,141.6,2148.0,47.3,95.0,0.0
2024-01-09 06:00:00,-3.6,43,-14.3,0.0,9.9,10,16.9,1017.0,156.9,103.8,1777.0,46.2,78.0,0.0
2024-01-09 07:00:00,-3.3,44,-13.9,0.0,9.6,20,15.1,1017.5,152.7,99.2,1653.0,44.5,84.4,0.0
2024-01-09 08:00:00,-3.2,45,-13.4,0.0,11.2,33,16.6,1018.3,172.8,111.8,1524.0,42.6,88.4,1.0
2024-01-09 09:00:00,-1.8,44,-12.4,0.0,11.5,32,18.0,1019.4,190.9,124.3,1270.0,39.1,74.8,7.0
